d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
12	11	2015	1	39				2.9						2.9		1.3					1.3				2.7		3.7	3.7						1.3	1.3	1.3	3.5	1.3	10.9	7.2			1.3	26.6			5.3	6.7	5.1	5.1	1.3			1.3	10.1	3.2		2.9	1.3		4.8	3.7									1.3			2.9			1.3					8.3							1.3				2.7			4.5			3.7				2.9				1.3		1.3			22.9		5.9		5.6	4.8	13.3		1.3			5.6			1.3	15.4	3.2			6.4
12	11	2015	2	32				1.3						3.2		1.3					1.3				1.3		4.0	4.5						1.3	1.3	1.3	3.2	1.3	9.6	6.7			1.3	5.6				4.3	4.8	5.1	1.3			1.3	8.5	2.9		1.3	1.3		4.5	1.3								5.6	1.3			2.7			1.3					9.9							1.3			5.6	1.3			5.9			1.3							1.3	1.3		1.3			18.9		4.8		5.6	5.1	13.0		1.3			11.2			1.3	5.6	2.9			6.9
12	11	2015	3	29				1.3						3.7		1.3					1.3				1.3			6.1						1.3	1.3	1.3	3.5	1.3	9.3	6.9			1.3	29.6			5.3	6.7	4.3	4.5	1.3			1.3		1.3		1.3	1.3		4.5	1.3								5.9	1.3						1.3					9.3										5.6	1.3			3.7			1.3				1.3			1.3	1.3		1.3			5.6		3.7		5.6	4.5	12.5		2.9			5.6			1.3	5.6	2.9			11.7
12	11	2015	4	31				1.3						2.9		1.3					1.3				2.9		3.7	5.9						2.9	2.7	1.3	3.7		9.9	7.5			1.3	38.1			5.3	6.1	11.2		1.3			1.3	8.3	3.2		1.3			4.8	1.3								5.6	1.3			1.3			1.3					8.0							1.3			5.3	1.3			4.8			3.2				2.9			1.3	1.3		1.3			11.7				5.6	4.3	12.0					5.6				5.6	3.2			5.6
12	11	2015	5	29				1.3						1.3		1.3					1.3				1.3		4.0	5.9						1.3	1.3	1.3	3.5	1.3	10.1	6.9			1.3	6.1			4.3	4.8		4.3	1.3			1.3	10.1	3.2		3.7	1.3		5.1	1.3								5.9	2.9			2.7			1.3					9.1							1.3			5.1	1.3			5.9							1.3			1.3	1.3		1.3			5.6		10.9		5.6	3.7	11.5		1.3			11.5			1.3	5.6	1.3			4.5
12	11	2015	6	30				1.3						1.3		1.3					1.3				2.9		4.3	6.1						2.9	2.7	1.3	3.5	1.3	11.2	6.9			1.3	8.3			3.7	4.5	17.3	4.3	1.3			1.3	11.7	1.3		5.6	1.3		5.1	1.3								5.6				1.3			1.3					8.5							1.3			5.6	1.3			4.5			2.7				2.7			1.3	1.3		1.3			5.6		9.3		5.6	3.7	11.5		1.3			11.5			1.3	11.2	1.3			2.9
12	11	2015	7	28				1.3						1.3		1.3					1.3						4.0	5.6						2.9	2.7	5.6	3.2	1.3	10.4	7.2			1.3	4.0			4.3	4.8	22.6	4.5	1.3			1.3	10.4	1.3		7.7	1.3		5.1	1.3								5.3	4.0			2.7			1.3					10.4							1.3			5.3	1.3			8.8			1.3				2.7			1.3	1.3		1.3			12.2		12.5		5.6	3.7	11.5		1.3			5.6			1.3	14.9	1.3			1.3
12	11	2015	8	23				1.3						1.3		1.3					1.3				1.3		4.3	5.1						1.3	1.3	1.3	3.5	1.3	8.8	6.7			1.3	15.2			5.3	6.7	10.1	4.8				1.3	9.1	1.3		6.4	1.3		5.3	1.3								5.9	5.6			2.9			1.3					8.8							1.3			5.3	1.3			7.7			2.9				3.2			1.3	1.3		1.3			14.1		14.6		5.6	3.7	11.7		1.3			5.6			1.3	12.0	1.3			11.2
12	11	2015	9	23				1.3						1.3		1.3					2.9				1.3		4.3	5.3						5.6	1.3	1.3	2.9	1.3	9.1	7.2				8.3			5.9	4.8	7.5	5.6	1.3			1.3	10.4			6.4	4.0		4.5	1.3								6.7	8.3			3.2			1.3					9.3							1.3			5.6	2.7			7.5			1.3				3.2			1.3	1.3		1.3			5.6		9.9		5.6	4.0	11.7		1.3	5.3		11.7			1.3	5.6				14.4
12	11	2015	10	24				1.3						1.3		1.3					1.3				4.5		3.7	5.3						3.2	2.7	1.3	3.5	1.3	13.8	6.9			1.3	5.6			5.3	4.3	4.5	9.9	1.3			1.3	14.4	1.3		6.7	5.3		4.8									8.0	6.7			3.2			1.3					8.8							1.3			5.6	1.3						5.9				1.3			3.2	1.3		1.3			13.0		9.9		5.6	3.5	11.7		1.3	4.3		11.7			1.3	18.6	1.3			14.1
12	11	2015	11	23				1.3						1.3		1.3					1.3				4.8		4.3	4.8						1.3	1.3	1.3	3.2	1.3	20.5				1.3	13.3			5.6	4.0	4.3	13.6	1.3			1.3	10.4	1.3		10.7	5.3		5.1	3.5								9.9	5.6			2.9			1.3					8.3							1.3			6.1	1.3			3.2			4.0							7.5	1.3		1.3			10.9		12.0		5.6	2.9	11.7		1.3	16.0		5.6			1.3	22.9	1.3			10.7
12	11	2015	12	24				1.3						1.3		1.3					1.3				4.5			3.7						2.9	2.7	1.3	3.5	1.3	22.1	6.9				30.4			4.8	4.0	4.5	10.1	1.3			1.3	8.0	1.3		4.3	5.9		5.3	3.2								6.9	3.5			2.9			1.3					7.7							1.3			5.1	1.3			1.3			4.3							2.9	1.3		1.3					7.7		5.6	4.8	12.5		1.3	7.2		5.6			1.3	14.1	1.3			4.5
12	11	2015	13	46				1.3								1.3					1.3				3.5		6.1	3.7						1.3	1.3	4.0	3.2	1.3	14.1	6.9			1.3				5.3	3.7	6.1	7.7	1.3			1.3	6.9	1.3		1.3	6.9		5.9	2.7								7.2	6.4			2.7			1.3					7.7							1.3			5.3	1.3			1.3			5.3							2.9	1.3		1.3					7.5		5.6	3.2	12.5		1.3	3.7		5.6			1.3	5.6	3.2			3.7
12	11	2015	14	24				1.3						1.3		1.3					1.3				5.3		4.5	5.6						1.3	1.3	5.3	3.2	1.3	9.1	6.4			1.3	5.6			5.9	3.2	3.7	10.4	1.3			1.3	9.3	1.3			1.3			3.5								6.4	6.9			1.3			1.3					7.7							1.3			5.3	1.3			1.3			4.5				5.3			2.9	1.3		1.3			43.9		7.2		5.6	4.0	14.1		1.3	3.7		11.7			2.9	5.6	4.5			3.2
12	11	2015	15	24				1.3						1.3		1.3									4.8		4.3	4.3						1.3	1.3	4.0	2.9	1.3	12.0	6.7			1.3	23.2			5.6	3.2	4.0	9.3	1.3			3.2	9.1	1.3		1.3	1.3		5.6	2.9								6.4	4.3			1.3			1.3					9.9							1.3			5.3	1.3			1.3			3.5				1.3			1.3	1.3		1.3			47.7		9.3		11.2	6.1	15.2		2.9	5.6		12.0			3.2	13.3	3.2			5.6
12	11	2015	16	24				1.3						1.3		1.3					1.3				4.5		3.5	4.5						1.3		4.8	3.5	1.3	11.2	7.5			1.3	14.6			5.6	3.7	4.5	7.5	1.3			1.3	6.1	2.9		1.3	1.3		5.1	1.3								6.4	4.0			1.3			1.3					8.5							1.3			5.3	1.3			1.3			3.5				1.3			1.3	2.9		1.3			46.3		12.0		5.6	4.8	14.4		2.7	5.6		11.7			1.3	17.3	4.5			8.0
12	11	2015	17	23				1.3						1.3		1.3					2.7				6.7		3.7	5.1						1.3	1.3	3.7	3.5	1.3	10.7	7.2			1.3	4.5			6.7	4.3	5.9	6.1	1.3			1.3	6.4	3.5		1.3	1.3		4.3	4.0								6.7	3.7			1.3			1.3					6.9							1.3			5.3	1.3			1.3			1.3				1.3			1.3	1.3		1.3			46.9		9.3		13.6		14.1		2.9	4.8		12.0			2.9	14.6	4.8
12	11	2015	18	24										1.3		1.3					2.7				3.2		1.3							3.2	1.3	1.3	3.7	2.9	10.7	7.2			1.3	4.3			7.7	4.8	8.5	9.1	1.3			1.3	6.7	3.7		1.3	1.3		5.1	4.8								6.9	3.2			3.5			1.3					6.9							1.3			5.3	2.7			1.3			4.0				1.3			1.3	1.3		1.3			51.7		11.5		11.7	8.5	14.6		2.7	4.8		11.7			2.9	13.6	4.3			4.8
12	11	2015	19	24				1.3						2.7		1.3					3.5				3.5		5.1	5.1						3.7	3.2	1.3	3.5	2.9	10.4	6.7			1.3	5.1			6.9	5.6	6.9	6.1	1.3			1.3	6.7	5.1		1.3	1.3		5.9	3.7								6.4	4.0			3.5			1.3					8.0							1.3			5.1	1.3			1.3			6.1				3.2			1.3	1.3		1.3			55.4		9.1		12.0	8.3	14.4		3.7	4.8		12.0			1.3	13.6	3.7			7.5
12	11	2015	20	24				1.3						3.2		1.3					4.8				1.3		5.3	5.1							4.0	2.7	3.5	3.2	9.9	7.2			1.3	5.1			6.4	8.3	6.4	5.3	1.3			1.3	8.0	4.5		1.3	4.5		6.1	4.0								6.4	4.8			2.9			1.3					8.8							1.3			4.8	1.3			1.3			7.7				6.1			2.9	1.3					50.6		8.5		5.6	6.1	13.3		1.3	4.5		11.7			1.3	13.3	4.0			6.9
12	11	2015	21	24				1.3						3.2		1.3					8.5				1.3		5.6	5.6						3.5	3.7	1.3		2.9	9.9	7.5			1.3	5.6			6.7	8.8	7.5	6.1	1.3			1.3	8.0	4.3		5.1	5.1		5.1	3.7								7.2	8.3			3.2			1.3					7.7							1.3			4.8	1.3			1.3			5.3				10.1			1.3	1.3		1.3			50.9		7.2		5.6	5.3	13.6		1.3	4.0		11.5			1.3	13.6	4.0			8.0
12	11	2015	22	25				1.3						3.2		1.3					6.9				3.2		4.8	5.6						4.3	3.7		19.4	3.5		7.7			1.3	5.1			6.1		8.0	5.3	1.3			1.3	9.3	1.3		30.6	4.0		5.9	3.5								6.9	4.8			2.9			1.3					7.7							1.3			5.3	1.3			1.3			3.5				6.7			1.3	1.3		1.3			46.6		6.9		5.6	4.5	13.0		1.3	4.0		11.7			1.3	11.7	3.5			7.2
12	11	2015	23	24				1.3						2.7		1.3					6.7				2.7		4.5	2.9						4.8	4.0	1.3	17.6	3.5	9.6	8.3			1.3	5.1			5.9	9.1	6.4	5.6	1.3			3.5	9.6	1.3		28.2	3.5		5.9	2.9								6.1	4.0			2.9			1.3					7.7							1.3			5.3	1.3			1.3			1.3				5.3			1.3			1.3			46.1		8.3		5.6	4.8	13.0		1.3	3.2		11.5			1.3	12.8	2.7			1.3
13	11	2015	0	25				1.3						3.2		1.3					7.7				2.9		4.3	0.3						3.7	4.3	1.3	15.7	1.3	9.3	7.5			1.3	5.6			5.1	7.7	5.1	6.7	1.3				9.9	1.3		21.3	3.7		5.1	1.3									2.9			3.2			1.3					7.7							2.9			5.3	1.3			1.3			2.7				4.5			1.3	1.3		1.3			26.6		6.4		5.6	4.0	12.5		1.3	3.7		11.5			1.3	5.6	1.3			1.3
13	11	2015	1	35				1.3						2.7		1.3					5.9				2.7		4.5	5.1						3.2	3.7	1.3	14.4	2.9	8.5	6.9			1.3	3.7				7.7	6.7	5.3	1.3			4.0	9.1	1.3		49.5	4.5		5.3	1.3								5.9	2.7			2.7			1.3					7.5							1.3				1.3			1.3			1.3				4.8				1.3		1.3			25.6		4.8		5.6	4.3	12.0		1.3	4.5		12.0			1.3	5.6	1.3			1.3
13	11	2015	2	32				1.3						1.3		1.3					5.3				1.3			5.6						2.9	3.2	1.3	13.3	2.7	9.1	6.9			2.9	2.9			4.5	6.9	7.2	4.8	1.3			5.1	8.8	1.3		34.4	4.8		5.3	1.3								5.6	1.3			1.3			1.3					8.3							1.3			5.9	1.3			1.3			1.3							1.3	1.3		1.3			27.7		5.9		5.6	4.5	13.0		1.3	3.2		11.5			1.3	5.6	1.3			1.3
13	11	2015	3	29				1.3						1.3		1.3					4.5				2.7		4.0	5.1						1.3	2.9	1.3	12.2		8.3	7.2			1.3	3.5			4.5	6.1	4.8	5.3	1.3			5.6		1.3		11.7			5.3	1.3								5.3	1.3						1.3					8.8										6.1	1.3			1.3			1.3				1.3			1.3	4.5		1.3			22.4				5.6	4.8	12.8			1.3		5.6				5.6	1.3			1.3
13	11	2015	4	31				1.3						1.3		1.3					4.5				3.2		3.7	6.1						1.3	3.2	1.3	10.9	2.7	8.8	6.7			1.3	3.5			4.8	5.3	4.8		1.3			4.8	6.9	1.3		6.9	6.7		6.4	1.3								5.3	1.3			1.3			1.3					8.5							1.3			5.9	1.3			1.3							1.3			1.3	1.3		3.7			23.4		33.3		5.6	4.0	12.2		1.3	1.3		5.6			1.3	5.6	1.3			1.3
13	11	2015	5	28				1.3						1.3		1.3					4.8				1.3		3.7	6.4						1.3	2.9	1.3	10.4	2.9	8.0	6.7			1.3	3.5			4.8	4.8		5.1	1.3			6.7	8.0	1.3		9.9	7.7		6.4	3.5								5.3	1.3			2.9			1.3					6.7							1.3			5.3	1.3			1.3			1.3				1.3			1.3	1.3		6.9			20.0		21.6		5.6	4.0	11.7		1.3	1.3					1.3	5.6	1.3			1.3
13	11	2015	6	28				1.3						1.3		1.3					4.5						3.7	6.1						1.3	2.7	1.3	9.9	1.3	8.0	7.7			1.3	3.5			4.8	7.2	5.6	5.3	1.3			4.0	9.1	1.3		29.0	7.2		7.2	4.3								5.3				1.3			1.3					6.9							1.3			5.1	1.3			1.3			1.3				1.3			1.3	1.3		12.5			33.8		33.3		5.6	4.3	11.7		1.3	1.3					1.3	5.6	1.3			1.3
13	11	2015	7	27				1.3						1.3		1.3					1.3				2.9		4.0	6.4						1.3	1.3	1.3	9.6	1.3	8.3	6.4			1.3	3.2			4.3	11.2	7.2	5.1				4.8	9.9	1.3		8.3	5.6		6.4	2.9								5.6	1.3			2.7			1.3					8.0							1.3			5.3	1.3			1.3			1.3				1.3			1.3	1.3		4.3			27.4		18.9		5.6	4.0	11.5		1.3						3.5	5.6	1.3			1.3
13	11	2015	8	23				1.3						1.3		1.3					1.3				3.2		4.8	5.6						1.3	1.3	1.3	8.8	1.3	8.3	6.4			1.3	3.5			5.3	10.4	9.3	5.6	1.3			8.5	12.2			5.6	5.6		5.3	2.9								5.9	2.9			2.9			1.3					8.5							1.3			5.6	2.7			1.3			1.3				1.3			1.3	1.3		14.6			28.0				5.6	5.6	13.0		1.3	4.5					8.3	11.7				1.3
13	11	2015	9	25				1.3						1.3		1.3					7.2				3.5		5.1	5.9						1.3	2.9	1.3	8.3	1.3	8.3	6.4			1.3	3.5			5.6	17.6	9.3	6.1	1.3			9.3	8.8	1.3		9.3	6.9		4.3									6.4	1.3			3.2			1.3					9.1							1.3			5.3	2.9						1.3				1.3			1.3	1.3		34.6			37.0		24.2		5.6	9.9	14.6		3.2	9.3		5.6			9.9	5.6	1.3			1.3
13	11	2015	10	24				1.3						1.3		1.3					4.8				4.5		4.8	6.1						1.3	2.7	1.3	7.5	1.3	8.3				1.3	4.0			5.3	11.2	9.1	6.7	1.3				14.4	2.7		8.5	6.1		4.3	2.9								6.4	3.2			3.7			1.3					8.8							1.3			6.1	3.5			1.3			1.3				1.3			1.3	1.3		41.3			38.1		26.6		5.6	9.9	17.0		4.3	9.6		11.2			8.3	15.4	5.6			1.3
13	11	2015	11	24				1.3						1.3		1.3					3.7				4.3		4.5	6.7						3.2	2.7	1.3	6.9	1.3	9.3	8.0			1.3	15.2			5.9		22.1	8.8	1.3					6.4		18.4	4.5		5.9	1.3								6.4	4.0			3.7			1.3					10.4							3.7			6.4	4.0			1.3			1.3				1.3			1.3	1.3		5.3			35.2		12.5		5.6	7.7	14.9		2.9	7.5		12.5			6.4	14.4	4.0			12.0
13	11	2015	12	23				2.9						4.8		1.3					1.3				1.3		5.9	7.5						3.7	1.3	3.2	6.7	1.3	17.8	7.7				10.1			5.6		30.6	9.6	1.3				11.7	1.3		16.8	10.1		5.3	1.3								7.2	4.5			3.2			1.3					12.5							3.2			5.9	3.7			2.7			4.3				1.3			6.1	1.3		1.3			28.8		11.5		11.2	6.4	13.8		3.5	6.9		11.5			3.7	12.8	4.3			12.8
13	11	2015	13	24				1.3								1.3					1.3				2.9		11.5	5.9						3.2	1.3	1.3	6.4	2.7	29.8	7.2			1.3				4.5	33.3	13.8	9.9	1.3				7.7	1.3			22.6			1.3								6.4	5.1			3.7			1.3					9.6							2.9			5.9	2.9			1.3			5.6				1.3			5.1	1.3		1.3			26.9		15.4		12.0	6.7	14.6		6.7			11.5			5.1	5.6	6.4			18.6
13	11	2015	14	23				1.3						1.3		1.3									4.0		7.2	6.9						2.7	2.7	8.0	6.1	2.7	17.0	7.5			1.3	3.7			4.8	16.2	7.7	8.3	1.3			13.0	7.7	1.3		9.1	14.1		6.1	2.9								5.9	2.9			3.5			1.3					9.3							1.3			5.9	2.9			1.3			4.5				1.3			4.0	1.3		1.3			44.5		20.5		5.6	6.9	14.9		6.4			11.2			4.5	5.6	6.1			11.7
13	11	2015	15	23				1.3						2.9		1.3					3.2				3.7		5.6	5.3						1.3		7.2	5.9	1.3	9.3	7.2			1.3	3.5			4.8	10.1	7.5	8.0	1.3			11.5	5.1	1.3		9.3	17.0		6.4	3.2								6.1	3.7			2.9			1.3					10.1							1.3			5.9	2.9			1.3			4.5				1.3			1.3	1.3		1.3			42.1		14.4		5.6	5.3	13.8		3.5	1.3		11.7			3.2	5.6	4.0			8.0
13	11	2015	16	23				1.3						1.3		1.3					5.1				4.0		5.1	6.1						1.3		7.2	5.3	1.3	11.2	7.2			1.3	3.7			4.0	7.5	7.7	9.9	1.3			10.9	6.4	3.2		8.0	8.0		6.7	3.5								5.9	3.2			2.7			1.3					8.0							1.3			6.1	3.2			1.3			3.5				1.3			2.9	1.3		1.3			47.1		17.8		5.6		12.2		2.9	1.3		5.6			1.3	5.6	1.3
13	11	2015	17	24										1.3		1.3					5.6				3.7		4.8							2.7		2.7	6.9	1.3	8.8	6.1			1.3	4.0			4.3	14.4	27.7	5.9	1.3			12.8	4.8	8.5		5.9	4.3		7.5	4.3								6.4	4.3			3.2			1.3					8.8							1.3			5.9	2.7			1.3			3.2				1.3			1.3	1.3		8.0			43.7		18.6		5.6	3.7	11.2		2.7	1.3		5.6			1.3	5.6	1.3			9.6
13	11	2015	18	24				1.3						1.3		1.3					5.1				4.5		4.8	4.5						2.9	2.9	1.3	5.1	1.3	9.1	6.7			1.3	4.0			4.3	24.2	57.3	5.1	1.3			25.8	6.7	9.1		5.1	13.6		8.8	3.2								6.4	4.3			3.2			1.3					8.8							1.3			5.3	1.3			1.3			3.5				1.3			1.3	1.3		4.3			28.0		18.4		10.9	4.5	11.7		1.3	4.0		5.6			1.3	5.6	3.5			5.6
13	11	2015	19	24				1.3						3.5		1.3					5.3				4.3		7.5	5.1							2.9	1.3	5.1	1.3	17.6	6.9			1.3	3.2			4.5	24.5	33.6	5.3	1.3			34.6	17.0	7.5		6.1	8.3		8.0	3.5								6.9	3.5			2.9			1.3					9.3							1.3			5.9	1.3			1.3			2.9				1.3			1.3	1.3					27.2		14.1		5.6	3.7	11.5		3.7	3.2		5.6			1.3	5.6	3.2			6.1
13	11	2015	20	24				1.3						1.3		1.3					5.3				4.8		7.5	5.9						2.7	2.9	1.3		1.3	10.9	7.2			1.3	3.5			5.3	43.9	15.4	9.3	1.3			28.8	20.0	3.5		12.5	7.2		7.2	3.7								6.7	3.5			2.9			1.3					10.1							1.3			5.6	1.3			1.3			3.2				1.3			1.3	1.3		1.3			35.4		15.4		5.6	4.3	11.7		1.3	4.0		5.6			1.3	5.6	2.9			6.1
13	11	2015	21	24				1.3						1.3		1.3					4.5				3.7		5.9	5.1						1.3	1.3		3.2	1.3		7.5			1.3	3.5			4.8	23.7	24.2	9.1	1.3			21.8	16.0	1.3		24.0	7.2		6.1	4.3								6.9	3.5			3.2			1.3					10.4							1.3			5.6	1.3			4.8			3.2				1.3			1.3	1.3		1.3			47.9		13.3		5.6	4.3	11.7		1.3	3.5		5.6			1.3	5.6	3.2			5.6
13	11	2015	22	24				1.3						1.3		1.3					5.9				1.3		4.5	5.3						1.3	1.3	1.3	3.2	1.3	9.6	7.2			1.3	3.7			4.0	10.1	26.6	11.7	1.3			18.4	14.6	1.3		14.1	5.3		5.3	4.8								5.9	3.2			2.7			1.3					8.5							1.3			6.1	1.3			3.2			3.2				1.3			1.3			1.3			35.4		16.0		5.6	4.5	11.7		2.9	3.5		5.6			1.3	5.6	3.5			5.1
13	11	2015	23	24				1.3						1.3		1.3					5.1				3.7		3.5	3.5						2.9	1.3	1.3	5.3	1.3	9.3	7.2			1.3	3.7			3.7	19.2	29.3	8.8	1.3			24.8	8.3	1.3		8.3	4.5		6.1	4.3									2.7			2.9			1.3					10.1							1.3			7.2	1.3			1.3			3.7				1.3			2.9	1.3		8.0			26.1		8.5		5.6	5.1	12.0		3.2	3.7		5.6			1.3	5.6	3.5			5.6
14	11	2015	0	25				1.3						1.3		1.3					4.5				3.2		3.5	4.0						1.3	1.3	1.3	3.7	1.3	9.9	6.4			1.3	4.0				5.3	10.9	6.7	1.3				3.5	1.3		5.9	1.3		6.4	4.0								5.9	1.3			5.1			1.3					10.7							1.3			6.7	1.3			1.3			3.5				1.3			2.9	1.3		5.3			16.8		8.5		13.0	5.3	12.0		2.9	3.5		5.6			1.3	5.6	3.5			7.2
14	11	2015	1	36				1.3						1.3		1.3					2.9				3.7			6.1						2.9	3.5	1.3	3.2	1.3	9.3	6.4			1.3	9.3			4.3	1.3	4.0	4.3	1.3			2.9	3.2	1.3		1.3	1.3		5.3	1.3								6.1	2.7			4.5			1.3					9.1							1.3				1.3			1.3			3.5				1.3				1.3		1.3			18.4		11.5		11.5	4.5	12.0		1.3	2.9		5.6			1.3	5.6	2.7			4.8
14	11	2015	2	29				1.3						1.3		1.3					1.3				3.5		4.0	6.4						1.3	1.3	1.3	3.2		8.3	6.4			1.3	12.2			5.6	1.3	4.8	4.5	1.3			2.9	5.3	1.3		1.3	1.3		6.4	1.3								5.9	2.7			3.7			1.3					9.6							1.3			6.1	1.3			1.3			2.7							1.3	1.3		1.3			19.4		9.6		5.6	4.3	11.2			1.3		5.6				5.6	1.3			5.6
14	11	2015	3	29				1.3						1.3		1.3					1.3				3.2		3.7	1.3						1.3	1.3	1.3	3.2	1.3	9.1	6.4			1.3	13.3			5.9	1.3	4.0	4.3	1.3			1.3	6.1	1.3		1.3	1.3		5.3	1.3								5.9	2.9						1.3					9.9										5.9	1.3			1.3							1.3			1.3	1.3		1.3			29.0		12.8		5.6	3.7	5.6		3.5	1.3		5.6			1.3	5.6	1.3			4.8
14	11	2015	4	33				1.3						1.3		1.3					3.2				4.8		3.2	3.2						4.3	1.3	1.3	3.5	1.3	5.6	6.1			1.3	17.3			4.5	1.3	4.3		1.3			1.3	5.3	1.3			1.3		11.7	1.3								6.7	3.7			2.9			1.3					7.7							1.3			6.1	1.3			1.3			3.2				1.3			1.3	1.3		1.3			26.9		8.8		5.6	1.3	5.6		2.7	1.3		5.6			1.3	5.6	1.3			3.2
14	11	2015	5	29				1.3						1.3		1.3					3.2						3.7	4.8						3.2	1.3	4.3	3.5	1.3	6.4	6.7			1.3	11.5			5.1	1.3		5.3	1.3			1.3	5.1	1.3			1.3		5.3	1.3								6.9	4.0			2.9			1.3					8.8							1.3			5.6	1.3			1.3			2.9				1.3			1.3	1.3		1.3			14.9		9.1		5.6	1.3	5.6		1.3	4.5		5.6			1.3	5.6	1.3			1.3
14	11	2015	6	34				1.3						1.3		1.3					1.3				4.3		3.5	5.6						2.9	2.9	12.2	3.2	1.3	8.5	6.7			1.3	22.1			4.0	1.3	4.0	5.3				1.3	6.4	1.3			8.0		5.1	1.3								6.4				2.7			1.3					8.5							1.3			5.6	1.3			1.3			3.2				1.3			1.3	1.3		1.3			16.0		5.3		5.6	1.3	5.6		1.3			5.6			1.3	5.6	1.3			1.3
14	11	2015	7	33				1.3						1.3		1.3					1.3				4.0		3.5	5.6						2.9	1.3	4.5	3.5	1.3	12.5	5.9			1.3	6.7			3.7	1.3	8.0	5.9	1.3			1.3	2.9				1.3		4.0	1.3								6.4	4.8			2.7			1.3					7.5							1.3			5.1	3.2			1.3			4.0				1.3			1.3	1.3		1.3			15.7				5.6	4.0	5.6		1.3	3.7		5.6			1.3	5.6				1.3
14	11	2015	8	26				1.3						1.3		1.3					2.9				3.5		3.5	4.8						1.3	1.3	2.7	3.5	1.3	18.1	6.7			1.3	10.9			4.3	1.3	9.1	6.4	1.3			1.3	8.0	1.3			1.3		4.0									5.6	6.9			2.9			1.3					8.8							1.3			5.3	3.2						5.3				1.3			1.3	1.3		1.3			15.2		1.3		5.6	1.3	5.6		1.3	13.0		5.6			1.3	5.6	1.3			2.9
14	11	2015	9	24				1.3						1.3		1.3					2.9				4.0		3.7	5.1						3.2	1.3	4.3	3.2	1.3	15.7				1.3	3.7			4.3	1.3	3.7	5.9	1.3			1.3	7.7	1.3			1.3		2.9	1.3								5.3	3.5			1.3			1.3					6.9							1.3			5.3	3.5			1.3			3.2				1.3			1.3	1.3		1.3					6.1		5.6	1.3	5.6		2.9	16.5		10.9			1.3	5.6	1.3			8.5
14	11	2015	10	25				1.3						1.3		1.3					2.7				4.5		3.7	5.1						2.9	1.3	3.7	3.2	1.3	15.2	6.9			1.3	3.5			4.0	1.3	4.0	5.1	1.3			1.3		1.3		1.3	7.2		5.1	1.3								5.6	1.3			1.3			1.3					6.9							1.3			5.6	3.2			1.3			1.3				1.3			1.3	1.3		1.3			35.2		11.5		5.6	1.3	5.6		2.7	10.9		5.6			1.3	5.6	1.3			6.7
