d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
21	11	2015	23	26	20.0	25.0	26.0	10.0	26.0	31.0	26.0	31.0	14.0	22.5	14.0	7.0	15.0	53.0	28.0	6.0	37.0	42.0		22.0	22.0		52.0		3.0		29.0	33.0	34.0	34.0	40.0	35.0	30.0	53.0	36.0	40.0		16.0		26.0	14.0	26.0		2.0	8.0	14.0	3.0	7.0	4.0		9.0	15.0	27.0	14.0	43.0	26.0		35.0		23.0			6.0	40.0	51.0				35.0	27.0	29.0		12.0		34.0	21.0	23.4	32.5	40.6	24.5	28.6	25.0	16.0	29.0	28.0	28.0		7.0	10.0	19.0	28.0	31.0	34.0	39.0	51.0	23.0			36.0	41.1	49.0	32.0			61.0	53.0	59.0	25.0	121.0	79.0	76.0	27.0	42.0	56.0	45.0		44.0	82.0	50.0	115.0	108.0	39.0	13.0	52.0	33.0	43.0	81.0
22	11	2015	0	26	14.0	26.0	26.0	11.0	27.0	27.0	19.0	25.0	19.0	20.7	19.0	8.0	15.0	30.0	30.0	15.0	33.0	46.0		25.0	30.0		46.0		3.0		26.0	45.0	31.0	44.0	44.0	33.0	36.0	51.0	53.0	47.0		21.0		29.0	17.0	24.0		2.0	8.0	16.0	3.0	18.0	7.0		16.0	25.0	21.0	10.0	25.0	19.0		40.0		34.0			3.0	45.0	45.0				36.0	21.0	26.0		9.0		27.0	20.0	25.2	34.5	46.1	33.0	29.9	24.0	16.0	35.0	18.0	27.0		7.0	7.0	15.0	15.0	23.0	38.0	39.0	37.0	27.0			23.0	42.3	40.0	40.0			60.0	63.0	73.0	12.0	132.0	96.0	81.0	21.0	56.0	67.0	37.0		72.0	89.0	53.0	106.0	81.0	56.0	25.0	59.0	22.0	51.0	100.0
22	11	2015	1	38	23.0	27.0	15.0	15.0	26.0	29.0	24.0	36.0	16.0	22.8	20.0	13.0	12.0	19.0	35.0	19.0	30.0	41.0		24.0	33.0		60.0		10.0		23.0	59.0	42.0	49.0	42.0	29.0	27.0	50.0	57.0	40.0		20.0		17.0	11.0	41.0		6.0	6.0	15.0	3.0	17.0	4.0		23.0	28.0	24.0	19.0	28.0	20.0		27.0		34.0			4.0	41.0	34.0				33.0	23.0	37.0		9.0		27.0	22.0	22.5	27.4	37.8	33.4	30.3	22.0	27.0	30.0	16.0	27.0		7.0	9.0	14.0	37.0	13.0	55.0	31.0	36.0	24.0			27.0	41.3	43.0	36.0			59.0	74.0	67.0	27.0	159.0	108.0	55.0	15.0	62.0	47.0	38.0		89.0	89.0	49.0	105.0	59.0	44.0	29.0	48.0	32.0	52.0	114.0
22	11	2015	2	30	23.0	27.0	19.0	15.0	24.0	20.0	23.0	32.0	23.0	16.1	32.0	11.0	8.0	28.0	32.0	12.0	41.0	49.0		18.0	28.0		57.0		5.0		13.0	53.0	39.0	49.0	37.0	33.0	37.0	45.0	59.0	34.0		19.0		14.0	8.0	34.0		6.0	9.0	16.0	3.0	10.0	7.0		26.0	26.0	32.0	20.0	28.0	25.0		38.0		27.0			8.0	25.0	38.0				31.0	26.0	26.0		9.0		20.0	29.0	24.7	28.0	37.5	18.5	29.3	21.0	25.0	29.0	19.0	23.0		24.0	9.0	14.0	19.0	8.0	43.0	30.0	42.0	26.0			21.0	43.5	43.0	36.0			65.0	54.0	60.0	8.0	202.0	125.0	51.0	22.0	65.0	38.0	26.0		47.0	67.0	46.0	98.0	43.0	51.0	18.0	57.0	36.0	50.0	125.0
22	11	2015	9	27	13.0	20.0	19.0	26.0	17.0	13.0	19.0	13.0	16.0	14.4	19.0	13.0	10.0	31.0	37.0	11.0	18.0	27.0		9.0	43.0		11.0		3.0		10.0	30.0	20.0	18.0	12.0	14.0	16.0	20.0	33.0	18.0		6.0		12.0	31.0	33.0		17.0	11.0	35.0	5.0	25.0	7.0		31.0	26.0	30.0	10.0	19.0	17.0		13.0		36.0			20.0	16.0	23.0				19.0	11.0	22.0		9.0		16.0	20.0	21.1	27.7	38.1	45.5	52.2	21.0	15.0	26.0	22.0	26.0		15.0	9.0	15.0	10.0	6.0	28.0	27.0	46.0	20.0			13.0	31.4	34.0	27.0			55.0	53.0	96.0	11.0	60.0	53.0	34.0	17.0	47.0	26.0	29.0		36.0	65.0	44.0	56.0	19.0	30.0	154.0	30.0	37.0	40.0	74.0
22	11	2015	11	49	29.0	15.0	11.0	18.0	20.0	19.0	17.0	14.0	24.0	16.8	24.0	12.0	10.0	33.0	32.0	15.0	22.0	37.0		8.0	35.0		14.0		9.0		15.0	28.0	14.0	25.0	11.0	12.0	9.0	9.0	24.0	15.0		9.0		9.0	11.0	17.0		9.0	10.0	16.0	9.0	7.0	4.0		12.0	9.0	5.0	15.0	28.0	22.0		22.0		30.0			13.0	18.0	54.0				16.0	11.0	13.0		9.0		11.0	30.0	21.2	27.9	31.1	12.1	31.4	23.0	14.0	26.0	18.0	24.0		13.0	17.0	14.0	9.0	16.0	43.0	27.0	42.0	33.0	41.7		19.0	52.6	43.0	26.0			26.0	55.0	70.0	11.0	47.0	46.0	32.0	31.0	34.0	18.0	36.0		22.0	48.0	42.0	62.0	19.0	33.0	5.0	31.0	21.0	36.0	780.0
22	11	2015	12	26	16.0	13.0	15.0	26.0	16.0	15.0	13.0	9.0	24.0	14.6	35.0	14.0	6.0	18.0	25.0	13.0	21.0	37.0		15.0	40.0		14.0		7.0		8.0	26.0	9.0	16.0	8.0	10.0	8.0	5.0	19.0	13.0		13.0		6.0	23.0	10.0		5.0	7.0	14.0	7.0	13.0	4.0		7.0	6.0	8.0	10.0	15.0	13.0		19.0		31.0			19.0	25.0	36.0				12.0	11.0	6.0		9.0		9.0	24.0	32.4	19.8	26.4	6.7	30.1	19.0	29.0	23.0	15.0	26.0		12.0	13.0	15.0	18.0	16.0	35.0	27.0	28.0	48.0			28.0	42.9	31.0	27.0			19.0	51.0	59.0	5.0	39.0	38.0	31.0	37.0	27.0	18.0	37.0		24.0	42.0	24.0	68.0	26.0	33.0	5.0	29.0	51.0	59.0	404.0
22	11	2015	13	27	16.0	9.0	26.0	13.0	12.0	11.0	18.0	6.0	17.0	14.2	19.0	12.0	9.0	20.0	13.0	13.0	28.0	34.0		13.0	33.0		18.0		4.0		12.0	24.0	10.0	10.0	6.0	7.0	5.0	4.0	13.0	16.0		11.0		5.0	18.0	7.0		6.0	8.0	16.0	5.0	18.0	3.0		8.0	14.0	7.0	10.0	9.0	12.0		12.0		22.0			19.0	22.0	30.0				17.0	12.0	8.0		9.0		9.0	24.0	32.1	15.4	23.8	14.8	20.5	15.0	30.0	18.0	23.0	24.0		12.0	12.0	17.0	10.0	9.0	31.0	23.0	29.0	37.0			19.0	23.1	29.0	23.0			17.0	49.0	47.0	8.0	38.0	27.0	24.0	17.0	32.0	17.0	32.0		14.0	35.0	18.0	86.0	29.0	35.0	16.0	41.0	46.0	48.0	225.0
22	11	2015	14	49	12.0	8.0	34.0	8.0	14.0	8.0	13.0	6.0	12.0	9.0	10.0	20.0	14.0	12.0	9.0	11.0	20.0	21.0		12.0	28.0		13.0		3.0		19.0	25.0	9.0	10.0	5.0	6.0	5.0	3.0	11.0	8.0		7.0		6.0	9.0	4.0		7.0	6.0	14.0	4.0	10.0	2.0		23.0	11.0	10.0	9.0	5.0	12.0		7.0		28.0			15.0	15.0	34.0				14.0	18.0	10.0		9.0		7.0	14.0	32.6	11.3	20.7	8.2	14.7	10.0	20.0	13.0	17.0	20.0		7.0	11.0	14.0	6.0	7.0	18.0	20.0	34.0	30.0	43.6		10.0	29.2	27.0	18.0			13.0	35.0	38.0	9.0	46.0	24.0	21.0	30.0	32.0	11.0	32.0		33.0	28.0	20.0	58.0	28.0	25.0		25.0	26.0	29.0	128.0
22	11	2015	15	26	8.0	6.0	30.0	7.0	17.0	11.0	8.0	6.0	9.0	6.7	6.0	23.0	8.0	13.0	5.0	7.0	15.0	11.0		9.0	27.0		8.0		3.0		11.0	25.0	12.0	9.0	5.0	6.0	4.0	3.0	6.0	7.0		5.0		5.0	6.0	2.0		6.0	5.0	14.0	4.0	6.0	5.0		14.0	18.0	16.0	5.0	11.0	9.0		5.0		24.0			17.0	19.0	23.0				14.0	11.0	12.0		9.0		8.0	10.0	25.4	11.6	17.9	12.2	14.4	9.0	13.0	14.0	11.0	16.0		6.0	9.0	14.0	4.0	8.0	14.0	23.0	20.0	26.0			27.0	29.3	17.0	29.0			23.0	28.0	33.0	10.0	56.0	21.0	20.0	30.0	29.0	16.0	34.0		26.0	25.0	24.0	39.0	33.0	32.0		31.0	15.0	33.0	92.0
22	11	2015	16	49	17.0	7.0	31.0	11.0	13.0	10.0	12.0	4.0	9.0	6.1	5.0	10.0	8.0	20.0	4.0	6.0	16.0	7.0		8.0	28.0		5.0		3.0		8.0	20.0	17.0	7.0	7.0	6.0	6.0	6.0	6.0	9.0		3.0		4.0	4.0	1.0		5.0	8.0	14.0	3.0	5.0	3.0		8.0	13.0	11.0	12.0	7.0	6.0		6.0		14.0			18.0	14.0	27.0				14.0	22.0	13.0		9.0		8.0	14.0	15.3	13.5	17.6	16.6	15.0	8.0	8.0	10.0	22.0	10.0		3.0	9.0	13.0	3.0	6.0	29.0	18.0	36.0	28.0	41.9		22.0	18.7	23.0	37.0			37.0	30.0	29.0	14.0	68.0	36.0	30.0	32.0	26.0	20.0	37.0		26.0	38.0	24.0	39.0	38.0	30.0	15.0	22.0	22.0	27.0	54.0
22	11	2015	17	49	12.0	7.0	31.0	11.0	8.0	8.0	10.0	4.0	9.0	5.4	5.0	11.0	9.0	11.0	5.0	5.0	15.0	16.0		12.0	22.0		5.0		7.0		8.0	14.0	19.0	6.0	11.0	7.0	9.0	7.0	11.0	11.0		3.0		5.0	2.0	15.0		4.0	5.0	9.0	3.0	3.0	3.0		5.0	7.0	7.0	11.0	4.0	7.0		9.0		16.0			11.0	9.0	31.0				18.0	13.0	16.0		9.0		10.0	10.0	8.5	18.8	25.0	9.1	18.9	11.0	5.0	14.0	12.0	10.0		13.0	8.0	13.0	15.0	13.0	24.0	14.0	34.0	32.0	41.8		32.0	38.4	24.0	46.0			44.0	30.0	34.0	18.0	91.0	57.0	36.0	32.0	26.0	29.0	42.0		29.0	54.0	26.0	40.0	29.0	19.0	18.0	44.0	24.0	37.0	48.0
22	11	2015	18	27	13.0	11.0	23.0	8.0	6.0	9.0	8.0	4.0	9.0	4.8	3.0	7.0	10.0	15.0	8.0	21.0	19.0	15.0		12.0	31.0		9.0		22.0		6.0	20.0	13.0	14.0	11.0	9.0	11.0	11.0	7.0	11.0		3.0		9.0	6.0	23.0		3.0	7.0	5.0	3.0	1.0	3.0		5.0	4.0	29.0	6.0	6.0	9.0		8.0		23.0			24.0	10.0	22.0				22.0	13.0	13.0		9.0		10.0	27.0	12.1	32.1	28.5	22.4	29.5	14.0	8.0	17.0	13.0	10.0		23.0	6.0	11.0	9.0	9.0	28.0	18.0	37.0	30.0			26.0	52.1	31.0	37.0			69.0	33.0	43.0	15.0	81.0	65.0	43.0	31.0	23.0	39.0	54.0		26.0	57.0	34.0	51.0	29.0	36.0	23.0	53.0	59.0	53.0	54.0
22	11	2015	19	27	25.0	15.0	13.0	6.0	4.0	17.0	7.0	20.0	9.0	7.8	30.0	3.0	15.0	22.0	8.0	27.0	28.0	16.0		9.0	33.0		20.0		12.0		5.0	27.0	7.0	12.0	13.0	9.0	10.0	10.0	9.0	11.0		2.0		14.0	13.0	16.0		4.0	5.0	4.0	3.0	14.0	3.0		8.0	14.0	17.0	8.0	10.0	8.0		16.0		23.0			23.0	11.0	20.0				21.0	17.0	16.0		9.0		10.0	14.0	12.5	33.6	33.0	17.7	28.0	14.0	7.0	18.0	14.0	15.0		13.0	4.0	15.0	19.0	21.0	19.0	15.0	27.0	16.0			33.0	38.9	43.0	37.0			76.0	20.0	48.0	15.0	49.0	67.0	48.0	21.0	44.0	39.0	61.0		43.0	58.0	40.0	40.0	32.0	37.0	7.0	70.0	59.0	51.0	45.0
22	11	2015	20	50	14.0	14.0	9.0	8.0	4.0	31.0	17.0	15.0	13.0	13.6	16.0	1.0	15.0	14.0	16.0	15.0	24.0	20.0		6.0	36.0		17.0		10.0		8.0	30.0	6.0	13.0	12.0	11.0	14.0	11.0	14.0	12.0		1.0		8.0	15.0	13.0		7.0	8.0	4.0	3.0	8.0	4.0		7.0	13.0	18.0	14.0	15.0	9.0		17.0		30.0			13.0	22.0	29.0				14.0	14.0	19.0		9.0		22.0	19.0	8.5	28.8	44.9	20.4	22.4	15.0	12.0	22.0	30.0	17.0		8.0	5.0	12.0	12.0	15.0	14.0	13.0	17.0	11.0	22.4		17.0	26.5	38.0	29.0			58.0	52.0	45.0	28.0	57.0	65.0	48.0	20.0	62.0	37.0	41.0		56.0	63.0	39.0	40.0	28.0	54.0	26.0	73.0	49.0	43.0	56.0
22	11	2015	21	49	10.0	16.0	16.0	16.0	17.0	22.0	15.0	14.0	14.0	18.3	12.0	4.0	12.0	14.0	20.0	10.0	22.0	14.0		13.0	38.0		9.0		7.0		13.0	33.0	16.0	17.0	12.0	10.0	9.0	10.0	15.0	13.0		1.0		5.0	20.0	33.0		18.0	13.0	11.0	3.0	8.0	5.0		16.0	13.0	24.0	14.0	17.0	12.0		18.0		33.0			17.0	23.0	30.0				14.0	7.0	11.0		9.0		23.0	11.0	18.1	37.0	35.9	14.4	24.6	16.0	10.0	22.0	33.0	18.0		7.0	5.0	15.0	11.0	9.0	22.0	15.0	23.0	14.0	22.4		17.0	25.1	35.0	29.0			47.0	44.0	48.0	18.0	73.0	54.0	37.0	17.0	55.0	37.0	45.0		626.0	48.0	37.0	51.0	35.0	40.0	64.0	73.0	61.0	50.0	69.0
22	11	2015	22	49	9.0	14.0	21.0	17.0	25.0	12.0	21.0	22.0	19.0	18.8	19.0	4.0	7.0	13.0	17.0	7.0	31.0	19.0		17.0	35.0		11.0		8.0		8.0	35.0	21.0	12.0	10.0	8.0	9.0	10.0	15.0	11.0		2.0		3.0	31.0	25.0		17.0	15.0	13.0	3.0	23.0	4.0		9.0	9.0	19.0	15.0	13.0	13.0		17.0		31.0			11.0	33.0	40.0				11.0	21.0	11.0		9.0		9.0	18.0	20.3	28.5	41.6	9.4	27.5	22.0	20.0	21.0	21.0	22.0		7.0	4.0	16.0	6.0	6.0	17.0	16.0	23.0	20.0	29.9		18.0	33.9	29.0	19.0			41.0	25.0	52.0	26.0	73.0	56.0	24.0	13.0	43.0	21.0	25.0		373.0	43.0	31.0	30.0	33.0	40.0	9.0	39.0	40.0	58.0	55.0
22	11	2015	23	26	10.0	13.0	13.0	10.0	18.0	14.0	19.0	18.0	20.0	18.0	10.0	1.0	8.0	11.0	16.0	10.0	26.0	18.0		12.0	35.0		16.0		17.0		7.0	38.0	13.0	22.0	7.0	6.0	7.0	6.0	23.0	9.0		8.0		2.0	38.0	28.0		13.0	23.0	11.0	3.0	13.0	3.0		13.0	8.0	17.0	8.0	14.0	10.0		20.0		24.0			22.0	34.0	47.0				10.0	18.0	9.0		9.0		9.0	17.0	23.4	27.8	42.1	20.0	22.8	26.0	18.0	21.0	13.0	19.0		8.0	6.0	16.0	17.0	22.0	28.0	18.0	26.0	28.0			15.0	34.6	28.0	21.0			33.0	18.0	34.0	8.0	58.0	54.0	26.0	24.0	41.0	25.0	31.0		196.0	42.0	32.0	33.0	35.0	36.0		33.0	22.0	43.0	48.0
23	11	2015	0	26	23.0	14.0	11.0	13.0	19.0	16.0	12.0	23.0	15.0	15.1	30.0	3.0	16.0	24.0	10.0	12.0	19.0	21.0		12.0	30.0		11.0		10.0		7.0	35.0	12.0	20.0	16.0	9.0	9.0	8.0	17.0	14.0		9.0		4.0	30.0	36.0		11.0	20.0	11.0	3.0	7.0	9.0		32.0	11.0	18.0	8.0	10.0	8.0		27.0		23.0			19.0	38.0	55.0				12.0	12.0	8.0		9.0		9.0	20.0	28.9	33.7	39.8	25.1	26.3	27.0	30.0	21.0	7.0	14.0		28.0	8.0	12.0	22.0	16.0	27.0	28.0	39.0	23.0			11.0	35.2	25.0	21.0			37.0	12.0	41.0	17.0	47.0	52.0	29.0	24.0	38.0	13.0	28.0		114.0	32.0	32.0	40.0	38.0	29.0	35.0	34.0	25.0	32.0	43.0
23	11	2015	1	38	16.0	14.0	12.0	19.0	19.0	11.0	16.0	16.0	11.0	15.6	16.0	7.0	18.0	21.0	9.0	8.0	14.0	17.0		14.0	26.0		9.0		7.0		10.0	31.0	19.0	20.0	11.0	10.0	9.0	8.0	20.0	13.0		5.0		7.0	27.0	22.0		8.0	23.0	7.0	15.0	11.0	11.0		22.0	18.0	19.0	14.0	17.0	6.0		15.0		26.0			11.0	26.0	61.0				9.0	6.0	15.0		9.0		8.0	17.0	30.2	27.1	34.6	14.7	38.2	23.0	27.0	18.0	8.0	14.0		17.0	8.0	17.0	13.0	10.0	16.0		22.0	17.0			15.0	31.7	21.0	35.0			34.0	11.0	46.0	9.0	36.0	52.0	24.0	16.0	33.0	13.0	21.0		58.0	38.0	23.0	39.0	34.0	24.0	40.0	27.0	31.0	30.0	38.0
23	11	2015	2	30	14.0	11.0	14.0	12.0	10.0	10.0	12.0	17.0	12.0	14.7	11.0	7.0	10.0	18.0	16.0	7.0	20.0	22.0		12.0	15.0		19.0		4.0		19.0	28.0	13.0	18.0	11.0	10.0	10.0	8.0	11.0	12.0		9.0		7.0	22.0	33.0		6.0	20.0	7.0	12.0	7.0	10.0		18.0	12.0	14.0	9.0	35.0	4.0		8.0		18.0			14.0	24.0	57.0				9.0	5.0	9.0		9.0		6.0	31.0	38.2	24.9	29.5	13.6	39.0	22.0	17.0	20.0	14.0	13.0		11.0	10.0	17.0	12.0	6.0	20.0	25.0	25.0	17.0			24.0	23.2	37.0	29.0			24.0	12.0	36.0	8.0	29.0	32.0	21.0	15.0	24.0	12.0	21.0		33.0	49.0	16.0	30.0	23.0	18.0	35.0	16.0	22.0	25.0	44.0
23	11	2015	3	30	15.0	12.0	11.0	10.0	8.0	8.0	7.0	12.0	12.0	16.7	7.0	1.0	11.0	10.0	22.0	7.0	19.0	18.0		8.0	9.0		14.0		15.0		18.0	25.0	12.0	11.0	13.0	8.0	9.0	7.0	7.0	12.0		10.0		4.0	14.0	36.0		11.0	15.0	13.0	8.0	9.0	10.0		14.0	7.0	13.0	7.0	20.0	11.0		5.0		15.0			10.0	19.0	44.0				6.0	8.0	7.0		9.0		6.0	27.0	21.9	24.4	26.7	18.3	32.3	19.0	14.0	19.0	17.0	13.0		7.0	8.0	12.0	23.0	15.0	47.0	25.0	45.0	22.0			15.0	20.3	35.0	16.0			20.0	17.0	22.0	18.0	23.0	19.0	20.0	7.0	15.0	11.0	16.0		20.0	36.0	28.0	42.0	20.0	13.0	60.0	32.0	11.0	20.0	24.0
23	11	2015	5	30	16.0	10.0	16.0	16.0	17.0	16.0	16.0	11.0	13.0	7.8	13.0	5.0	11.0	26.0	17.0	11.0	14.0	15.0		11.0	18.0		20.0		8.0		10.0	24.0	6.0	11.0	5.0	4.0	4.0	4.0	18.0	5.0		5.0		4.0	16.0	27.0		23.0	29.0	13.0	4.0	11.0	18.0		18.0	7.0	11.0	17.0	19.0	20.0		7.0		11.0			9.0	15.0	36.0				7.0	12.0	8.0		9.0		7.0	30.0	26.3	24.4	27.9	20.6	40.7	17.0	18.0	26.0	24.0	12.0		14.0	7.0	15.0	24.0	11.0	23.0	21.0	22.0	45.0			19.0	26.8	13.0	32.0			15.0	16.0	24.0	5.0	19.0	12.0	23.0	12.0	21.0	12.0	20.0		18.0	47.0	28.0	27.0	16.0	20.0	15.0	17.0	16.0	8.0	29.0
23	11	2015	6	30	15.0	9.0	14.0	13.0	14.0	18.0	10.0	8.0	17.0	8.2	11.0	8.0	16.0	15.0	11.0	12.0	11.0	10.0		7.0	17.0		14.0		4.0		14.0	21.0	4.0	12.0	9.0	4.0	6.0	4.0	12.0	11.0		5.0		8.0	12.0	16.0		18.0	17.0	15.0	5.0	11.0	10.0		18.0	5.0	13.0	9.0	21.0	19.0		8.0		12.0			6.0	9.0	28.0				9.0	8.0	9.0		9.0		8.0	25.0	25.5	24.2	30.4	11.4	47.6	18.0	11.0	30.0	13.0	11.0		8.0	6.0	22.0	24.0	15.0	19.0	18.0	21.0	23.0			25.0	16.6	19.0	20.0			16.0	17.0	27.0	7.0	19.0	16.0	22.0	14.0	33.0	12.0	23.0		27.0	36.0	30.0	24.0	14.0	16.0	8.0	23.0	15.0	8.0	15.0
23	11	2015	7	30	9.0	15.0	8.0	9.0	14.0	13.0	13.0	20.0	9.0	8.6	12.0	7.0	15.0	11.0	9.0	7.0	16.0	8.0		7.0	18.0		9.0		4.0		9.0	18.0	8.0	10.0	15.0	7.0	7.0	5.0	11.0	14.0		4.0		7.0	12.0	22.0		24.0	27.0	12.0	7.0	8.0	7.0		34.0	10.0	16.0	14.0	16.0	21.0		17.0		24.0			16.0	11.0	20.0				11.0	11.0	18.0		9.0		12.0	21.0	21.8	25.1	32.8	17.9	48.5	23.0	18.0	34.0	8.0	13.0		12.0	6.0	10.0	16.0	11.0	15.0	18.0	21.0	15.0			13.0	13.5	32.0	18.0			19.0	10.0	19.0	13.0	19.0	26.0	21.0	25.0	34.0	14.0	23.0		22.0			25.0	24.0	22.0		22.0	8.0	21.0	16.0
23	11	2015	8	48	6.0	11.0	8.0	9.0	13.0	14.0	9.0	13.0	6.0	5.8	6.0	6.0	12.0	25.0	9.0	5.0	23.0	10.0		11.0	15.0		20.0		9.0		8.0	21.0	18.0	7.0	9.0	14.0	11.0	7.0	9.0	17.0		6.0		11.0	11.0	24.0		19.0	16.0	15.0	8.0	8.0	5.0		19.0	8.0	18.0	13.0	19.0	20.0		29.0		25.0			11.0	12.0	23.0				13.0	11.0	12.0		9.0		11.0	23.0	27.3	28.9	45.2	27.8	50.4	24.0	15.0	44.0	21.0	15.0		14.0	6.0	15.0	16.0	8.0	25.0	24.0	25.0	16.0	25.8		10.0	15.9	25.0	19.0			25.0	12.0	13.0	8.0	21.0	17.0	24.0	31.0	21.0	18.0	18.0		43.0	56.0	24.0	28.0	20.0	19.0	51.0	24.0	11.0	20.0	32.0
23	11	2015	9	49	4.0	13.0	18.0	13.0	25.0	13.0	9.0	11.0	5.0	5.7	5.0	6.0	9.0	17.0	16.0	6.0	20.0	8.0		11.0	16.0		20.0		11.0		11.0	24.0	18.0	16.0	9.0	10.0	9.0	6.0	12.0	9.0		6.0		10.0	14.0	19.0		11.0	22.0	20.0	5.0	17.0	4.0		25.0	5.0	22.0	15.0	25.0	17.0		17.0		13.0			10.0	12.0	33.0				19.0	6.0	17.0		9.0		16.0	42.0	41.3	32.5	43.5	22.9	55.9	34.0	22.0	50.0	26.0	18.0		13.0	4.0	14.0	24.0	8.0	33.0	23.0	42.0	16.0	22.2		9.0	22.2	22.0	26.0			30.0	25.0	39.0	23.0	19.0	18.0	26.0	35.0	30.0	19.0	23.0		43.0	55.0	25.0	32.0	19.0	24.0	34.0	51.0	11.0	17.0	32.0
23	11	2015	10	26	4.0	13.0	20.0	15.0	38.0	9.0	24.0	7.0	8.0	6.1	17.0	7.0	13.0	20.0	18.0	6.0	23.0	28.0		8.0	14.0		14.0		17.0		14.0	20.0	11.0	14.0	5.0	8.0	4.0	3.0	9.0	9.0		5.0		10.0	18.0	33.0		16.0	14.0	24.0	9.0	30.0	3.0		15.0	17.0	20.0	9.0	28.0	12.0		14.0		9.0			17.0	9.0	53.0				18.0	20.0	14.0		9.0		12.0	37.0	47.6	24.6	36.3	41.8	45.5	28.0	21.0	37.0	32.0	17.0		7.0	8.0	7.0	12.0	6.0	51.0	16.0	30.0	21.0			17.0	24.7	26.0	34.0			23.0	19.0	38.0	6.0	15.0	28.0	22.0	23.0	31.0	10.0	23.0		42.0	24.0	35.0	34.0	15.0	29.0	38.0	34.0	25.0	17.0	29.0
23	11	2015	11	48	25.0	9.0	29.0	11.0	43.0	18.0	22.0	7.0	17.0	7.2	15.0	13.0	18.0	33.0	11.0	8.0	14.0	26.0		11.0	16.0		18.0		16.0		12.0	16.0	15.0	10.0	7.0	8.0	5.0	3.0	13.0	6.0		3.0		7.0	18.0	29.0		19.0	30.0	27.0	14.0	17.0	2.0		16.0	16.0		16.0	29.0	16.0		12.0		12.0			11.0	17.0	29.0				9.0	12.0	9.0		9.0		11.0	21.0	43.8	17.5	37.2	38.0	32.8	23.0	20.0	31.0	32.0	15.0		29.0	12.0	9.0	15.0	9.0	34.0	13.0	31.0	25.0	19.3		15.0	17.5	24.0	20.0			18.0	27.0	32.0	14.0	14.0	27.0	18.0	13.0	21.0	3.0	24.0		41.0	42.0	27.0	11.0	13.0	16.0	5.0	26.0	18.0	24.0	19.0
